id,Time,Time_of_day,Visitors,Day,MonthName,year,Month,Date,day
1713,12:00,PM,529,17,June,2015,6,6/17/2015,Wednesday
1714,12:30,PM,267,17,June,2015,6,6/17/2015,Wednesday
1715,13:00,PM,234,17,June,2015,6,6/17/2015,Wednesday
1716,11:30,AM,91,18,June,2015,6,6/18/2015,Thursday
1717,12:00,PM,99,18,June,2015,6,6/18/2015,Thursday
1718,12:30,PM,173,18,June,2015,6,6/18/2015,Thursday
1719,13:00,PM,38,18,June,2015,6,6/18/2015,Thursday
1720,18:00,PM,100,18,June,2015,6,6/18/2015,Thursday
1721,11:00,AM,95,19,June,2015,6,6/19/2015,Friday
1722,11:30,AM,79,19,June,2015,6,6/19/2015,Friday
1723,12:00,PM,181,19,June,2015,6,6/19/2015,Friday
1724,12:30,PM,52,19,June,2015,6,6/19/2015,Friday
1725,13:00,PM,205,19,June,2015,6,6/19/2015,Friday
1726,11:00,AM,18,20,June,2015,6,6/20/2015,Saturday
1727,12:00,PM,40,20,June,2015,6,6/20/2015,Saturday
1728,12:30,PM,38,20,June,2015,6,6/20/2015,Saturday
1729,12:30,PM,212,21,June,2015,6,6/21/2015,Sunday
1730,13:00,PM,63,21,June,2015,6,6/21/2015,Sunday
1731,12:00,PM,211,22,June,2015,6,6/22/2015,Monday
1732,12:30,PM,39,22,June,2015,6,6/22/2015,Monday
1733,13:00,PM,49,22,June,2015,6,6/22/2015,Monday
1734,13:30,PM,44,22,June,2015,6,6/22/2015,Monday
1735,12:00,PM,95,23,June,2015,6,6/23/2015,Tuesday
1736,13:00,PM,55,23,June,2015,6,6/23/2015,Tuesday
1737,13:30,PM,36,23,June,2015,6,6/23/2015,Tuesday
1738,14:00,PM,28,23,June,2015,6,6/23/2015,Tuesday
1739,16:30,PM,200,23,June,2015,6,6/23/2015,Tuesday
1740,11:30,AM,65,24,June,2015,6,6/24/2015,Wednesday
1741,12:00,PM,114,24,June,2015,6,6/24/2015,Wednesday
1742,12:30,PM,367,24,June,2015,6,6/24/2015,Wednesday
1743,11:00,AM,39,25,June,2015,6,6/25/2015,Thursday
1744,12:00,PM,44,25,June,2015,6,6/25/2015,Thursday
1745,13:00,PM,45,25,June,2015,6,6/25/2015,Thursday
1746,11:00,AM,42,26,June,2015,6,6/26/2015,Friday
1747,11:30,AM,31,26,June,2015,6,6/26/2015,Friday
1748,12:00,PM,368,26,June,2015,6,6/26/2015,Friday
1749,11:30,AM,15,27,June,2015,6,6/27/2015,Saturday
1750,12:30,PM,55,27,June,2015,6,6/27/2015,Saturday
1751,12:00,PM,72,28,June,2015,6,6/28/2015,Sunday
1752,12:30,PM,18,28,June,2015,6,6/28/2015,Sunday
1753,13:00,PM,40,28,June,2015,6,6/28/2015,Sunday
1754,11:30,AM,47,29,June,2015,6,6/29/2015,Monday
1755,13:00,PM,89,30,June,2015,6,6/30/2015,Tuesday
1756,13:00,PM,31,1,July,2015,7,7/1/2015,Wednesday
1757,12:00,PM,27,2,July,2015,7,7/2/2015,Thursday
1758,13:00,PM,56,2,July,2015,7,7/2/2015,Thursday
1759,18:00,PM,27,2,July,2015,7,7/2/2015,Thursday
1760,12:00,PM,300,5,July,2015,7,7/5/2015,Sunday
1761,13:30,PM,120,5,July,2015,7,7/5/2015,Sunday
1762,13:00,PM,37,9,July,2015,7,7/9/2015,Thursday
1763,17:30,PM,53,13,July,2015,7,7/13/2015,Monday
1764,12:00,PM,110,16,July,2015,7,7/16/2015,Thursday
1765,12:00,PM,110,17,July,2015,7,7/17/2015,Friday
1766,18:00,PM,55,17,July,2015,7,7/17/2015,Friday
1767,12:00,PM,180,18,July,2015,7,7/18/2015,Saturday
1768,13:30,PM,87,18,July,2015,7,7/18/2015,Saturday
1769,13:30,PM,101,19,July,2015,7,7/19/2015,Sunday
1770,12:00,PM,40,21,July,2015,7,7/21/2015,Sunday
1771,12:30,PM,52,23,July,2015,7,7/23/2015,Friday
1772,13:30,PM,53,23,July,2015,7,7/23/2015,Saturday
1773,17:00,PM,200,24,July,2015,7,7/24/2015,Saturday
1774,17:30,PM,160,24,July,2015,7,7/24/2015,Monday
1775,11:00,AM,30,25,July,2015,7,7/25/2015,Thursday
1776,12:00,PM,120,25,July,2015,7,7/25/2015,Wednesday
1777,12:30,PM,83,25,July,2015,7,7/25/2015,Monday
1778,13:30,PM,37,26,July,2015,7,7/26/2015,Thursday
1779,12:00,PM,29,29,July,2015,7,7/29/2015,Wednesday
1780,18:00,PM,33,30,July,2015,7,7/30/2015,Sunday
